"entity","year","strategic_present","social_present","strategic_aid_usd2021","social_aid_usd2021","coverage","strategic_share_of_two_family_aid"
"Oman",2019,FALSE,TRUE,0,252802037.758981,"Social only",NA
"Oman",2020,FALSE,TRUE,0,78178.5901671179,"Social only",NA
"Oman",2021,FALSE,TRUE,0,1800000,"Social only",NA
"Pakistan",2013,TRUE,FALSE,626961324.838041,0,"Strategic only",NA
"Pakistan",2014,TRUE,FALSE,907546685.517836,0,"Strategic only",NA
"Pakistan",2015,TRUE,TRUE,12152417543.1476,44711310.0271169,"Both families funded",0.996334275831195
"Pakistan",2016,TRUE,TRUE,5877705864.0994,50387644.0518989,"Both families funded",0.991500194120991
"Pakistan",2017,TRUE,TRUE,6922231675.65442,41109339.4919769,"Both families funded",0.994096319654235
"Pakistan",2018,TRUE,TRUE,1586821232.91135,47537125.7340092,"Both families funded",0.970913890773985
"Pakistan",2019,TRUE,TRUE,294373928.41268,30462981.4552793,"Both families funded",0.906220689429468
"Pakistan",2020,TRUE,TRUE,1307989602.34906,23385993.7400891,"Both families funded",0.982434713533293
"Pakistan",2021,TRUE,TRUE,1709655813.95349,85009205.2776925,"Both families funded",0.952632271556666
"Panama",2013,TRUE,FALSE,66663237.713797,0,"Strategic only",NA
"Panama",2014,TRUE,FALSE,11070952.3140848,0,"Strategic only",NA
"Panama",2015,FALSE,TRUE,0,56113778.4789476,"Social only",NA
"Panama",2018,TRUE,TRUE,16313505.3889381,11864367.5555914,"Both families funded",0.578947368421051
"Panama",2020,FALSE,TRUE,0,1933262.62000929,"Social only",NA
"Papua New Guinea",2013,TRUE,TRUE,135364386.26278,116259827.798635,"Both families funded",0.537962480152014
"Papua New Guinea",2014,TRUE,TRUE,127572284.29719,39126101.2846444,"Both families funded",0.765288061140599
"Papua New Guinea",2016,FALSE,TRUE,0,826563.155850927,"Social only",NA
"Papua New Guinea",2017,TRUE,TRUE,454021233.866263,182693498.108605,"Both families funded",0.713068523572632
"Papua New Guinea",2018,TRUE,TRUE,188250489.959584,3806711.46214931,"Both families funded",0.980179282870054
"Papua New Guinea",2019,FALSE,TRUE,0,1096551.89145698,"Social only",NA
"Papua New Guinea",2020,FALSE,TRUE,0,900867.530213732,"Social only",NA
"Papua New Guinea",2021,FALSE,TRUE,0,4164325.08547009,"Social only",NA
"Paraguay",2015,TRUE,FALSE,56113778.4789476,0,"Strategic only",NA
"Paraguay",2018,TRUE,FALSE,3269549.24363603,0,"Strategic only",NA
"Peru",2013,TRUE,FALSE,496336082.963526,0,"Strategic only",NA
"Peru",2014,TRUE,TRUE,7943408285.35589,3593585.47316028,"Both families funded",0.999547806137261
"Peru",2015,TRUE,FALSE,170585886.576001,0,"Strategic only",NA
"Peru",2016,TRUE,TRUE,33447203.1867838,14038015.7352014,"Both families funded",0.70437083256866
"Peru",2017,TRUE,TRUE,589769592.687321,14472148.8172194,"Both families funded",0.976049074694535
"Peru",2019,TRUE,FALSE,1029934227.15792,0,"Strategic only",NA
"Peru",2020,TRUE,TRUE,918040015.962439,9614895.5438702,"Both families funded",0.989635266924575
"Peru",2021,TRUE,TRUE,333333333,38720333.5936083,"Both families funded",0.895928095674697
"Philippines",2016,TRUE,TRUE,2225816498.2557,11370548.2362243,"Both families funded",0.99491747985308
"Philippines",2017,TRUE,TRUE,351463137.891397,9217834.94547923,"Both families funded",0.974443245860801
"Philippines",2018,TRUE,TRUE,394272181.260539,9362481.3004467,"Both families funded",0.976804565690559
"Philippines",2019,TRUE,TRUE,285059101.344396,314793368.843802,"Both families funded",0.475215349625819
"Philippines",2020,TRUE,TRUE,6576881.33429121,6989994.9241986,"Both families funded",0.484774918631366
"Philippines",2021,TRUE,TRUE,16237061.0919423,127336380.532779,"Both families funded",0.113092372156011
"Romania",2013,TRUE,FALSE,210138458.370838,0,"Strategic only",NA
"Romania",2014,TRUE,FALSE,63629286.0776798,0,"Strategic only",NA
"Romania",2015,TRUE,FALSE,53521175.4021142,0,"Strategic only",NA
"Romania",2020,FALSE,TRUE,0,30243.9460246506,"Social only",NA
"Russia",2013,TRUE,FALSE,43000523181.6465,0,"Strategic only",NA
"Russia",2014,TRUE,FALSE,1549933323.97188,0,"Strategic only",NA
"Russia",2015,TRUE,FALSE,3668566914.44557,0,"Strategic only",NA
"Russia",2016,TRUE,FALSE,18990410675.3336,0,"Strategic only",NA
"Russia",2017,TRUE,FALSE,4031884140.89143,0,"Strategic only",NA
"Russia",2018,TRUE,FALSE,2636526123.46475,0,"Strategic only",NA
"Russia",2019,TRUE,FALSE,1017482990.23455,0,"Strategic only",NA
"Russia",2020,TRUE,TRUE,4315052054.66589,395370.127010759,"Both families funded",0.99990838258746
"Russia",2021,TRUE,TRUE,7541176470.58823,3120,"Both families funded",0.999999586271622
"Rwanda",2013,TRUE,TRUE,724542.389617739,1868479.74504724,"Both families funded",0.279420055822759
"Rwanda",2014,TRUE,TRUE,13285142.7769018,29347712.6419454,"Both families funded",0.311617475451308
"Rwanda",2016,TRUE,TRUE,86715844.0351682,49593789.3510556,"Both families funded",0.636168126059476
"Rwanda",2017,FALSE,TRUE,0,45485091.7339318,"Social only",NA
"Rwanda",2018,TRUE,TRUE,140942246.091295,18360380.1092715,"Both families funded",0.884745276665086
"Rwanda",2019,TRUE,FALSE,49086004.6215482,0,"Strategic only",NA
"Rwanda",2020,TRUE,TRUE,242628792.257784,7137671.5865804,"Both families funded",0.971422618246187
"Rwanda",2021,FALSE,TRUE,0,9052890.51663058,"Social only",NA
"Samoa",2013,FALSE,TRUE,0,1466447.51784678,"Social only",NA
"Samoa",2014,TRUE,TRUE,61179520.6622375,11580216.1205328,"Both families funded",0.84084307293323
"Samoa",2015,FALSE,TRUE,0,275605.931698519,"Social only",NA
"Samoa",2016,FALSE,TRUE,0,17787534.3760263,"Social only",NA
"Samoa",2017,TRUE,TRUE,14753042.6310693,16665723.0869576,"Both families funded",0.469561495937587
"Samoa",2018,FALSE,TRUE,0,527939.136568319,"Social only",NA
"Samoa",2019,FALSE,TRUE,0,163620.015405161,"Social only",NA
"Samoa",2020,FALSE,TRUE,0,761162.631762379,"Social only",NA
"Samoa",2021,FALSE,TRUE,0,277776.393700787,"Social only",NA
"Sao Tome and Principe",2019,FALSE,TRUE,0,163586.453298507,"Social only",NA
"Sao Tome and Principe",2020,FALSE,TRUE,0,1174521.6335607,"Social only",NA
"Sao Tome and Principe",2021,FALSE,TRUE,0,1886912.77144548,"Social only",NA
"Senegal",2013,TRUE,TRUE,175633655.507298,1643949.33189022,"Both families funded",0.990726694816407
"Senegal",2014,FALSE,TRUE,0,55499011.408443,"Social only",NA
"Senegal",2015,TRUE,FALSE,1224226976.61573,0,"Strategic only",NA
"Senegal",2016,TRUE,TRUE,83369914.7160425,43720739.947319,"Both families funded",0.655987766660525
"Senegal",2017,TRUE,TRUE,5471354.53278153,109414567.895237,"Both families funded",0.0476242381760008
"Senegal",2018,TRUE,TRUE,87152930.5761975,99611629.9675776,"Both families funded",0.466645975673581
"Senegal",2019,TRUE,TRUE,112356461.226213,168628857.397297,"Both families funded",0.399865949497378
"Senegal",2020,FALSE,TRUE,0,1629636.2118331,"Social only",NA
"Senegal",2021,TRUE,TRUE,619961775.9,14400000,"Both families funded",0.97730001940995
"Serbia",2013,TRUE,FALSE,339539002.20914,0,"Strategic only",NA
"Serbia",2014,TRUE,TRUE,673401745.456527,232892.981260015,"Both families funded",0.999654274041192
"Serbia",2015,FALSE,TRUE,0,1795640.91132632,"Social only",NA
"Serbia",2016,TRUE,TRUE,1044353811.95543,131835.642553714,"Both families funded",0.999873779364171
"Serbia",2017,TRUE,TRUE,342979807.601175,140381.291302766,"Both families funded",0.999590868459953
"Serbia",2018,TRUE,TRUE,236768285.031271,83641.3907807472,"Both families funded",0.999646862104758
"Serbia",2019,TRUE,TRUE,1610504594.2235,14764505.2734406,"Both families funded",0.990915654965685
"Serbia",2020,FALSE,TRUE,0,211400309.025448,"Social only",NA
"Serbia",2021,TRUE,TRUE,284823529.411765,13776470.5882353,"Both families funded",0.953863125960364
"Seychelles",2013,FALSE,TRUE,0,5607472.62239184,"Social only",NA
"Seychelles",2016,FALSE,TRUE,0,31081.3979299801,"Social only",NA
"Seychelles",2017,TRUE,TRUE,5044430.23147052,8311938.53920117,"Both families funded",0.377679765966572
"Seychelles",2020,FALSE,TRUE,0,194570.875207922,"Social only",NA
"Seychelles",2021,FALSE,TRUE,0,486878.918254456,"Social only",NA
"Sierra Leone",2013,FALSE,TRUE,0,46235242.728041,"Social only",NA
"Sierra Leone",2014,TRUE,FALSE,13608326.0168546,0,"Strategic only",NA
"Sierra Leone",2016,TRUE,TRUE,206640788.962732,53308920.5134231,"Both families funded",0.794926023880349
"Sierra Leone",2017,TRUE,FALSE,759390845.476821,0,"Strategic only",NA
"Sierra Leone",2018,TRUE,TRUE,1634774.62181801,4078126.72992184,"Both families funded",0.286154883686228
"Sierra Leone",2019,TRUE,TRUE,1123564.61226213,40905003.8512902,"Both families funded",0.0267333543191341
"Sierra Leone",2020,FALSE,TRUE,0,5975.07796277257,"Social only",NA
"Sierra Leone",2021,TRUE,TRUE,2000000000,48060458.6802099,"Both families funded",0.97653367190577
"Solomon Islands",2020,FALSE,TRUE,0,59939372.6737383,"Social only",NA
"Solomon Islands",2021,FALSE,TRUE,0,24851877.3466833,"Social only",NA
"Somalia",2015,FALSE,TRUE,0,2244551.1391579,"Social only",NA
"Somalia",2017,FALSE,TRUE,0,42060.3427312655,"Social only",NA
"Somalia",2020,FALSE,TRUE,0,1444980.46624385,"Social only",NA
"Somalia",2021,FALSE,TRUE,0,12600000,"Social only",NA
"South Africa",2013,TRUE,FALSE,652117930.820943,0,"Strategic only",NA
"South Africa",2015,TRUE,TRUE,1947116161.95886,26370.2807590445,"Both families funded",0.99998645693352
"South Africa",2016,TRUE,FALSE,1310693004.2779,0,"Strategic only",NA
"South Africa",2017,TRUE,TRUE,3794361466.53081,86548.8971501853,"Both families funded",0.999977190648864
"South Africa",2018,TRUE,TRUE,3158275584.37761,322615955.558487,"Both families funded",0.907318009809519
"South Africa",2019,TRUE,TRUE,707743563.58981,266417.260273195,"Both families funded",0.999623709739299
"South Africa",2020,FALSE,TRUE,0,2341759.41883801,"Social only",NA
"South Africa",2021,FALSE,TRUE,0,5503320.92584574,"Social only",NA
"South Sudan",2013,TRUE,FALSE,244219913.549099,0,"Strategic only",NA
"South Sudan",2014,FALSE,TRUE,0,138297.423347715,"Social only",NA
"South Sudan",2015,FALSE,TRUE,0,37371776.4669791,"Social only",NA
"South Sudan",2016,FALSE,TRUE,0,12342285.7396342,"Social only",NA
"South Sudan",2017,FALSE,TRUE,0,2004981.36214763,"Social only",NA
"South Sudan",2018,FALSE,TRUE,0,278565595.557789,"Social only",NA
"South Sudan",2019,TRUE,TRUE,876629233.769162,28097296.3073237,"Both families funded",0.968943879312406
"South Sudan",2020,FALSE,TRUE,0,24991080.8950254,"Social only",NA
"South Sudan",2021,FALSE,TRUE,0,1800000,"Social only",NA
"Sri Lanka",2013,TRUE,TRUE,555682297.946399,89522692.0793309,"Both families funded",0.861249225496906
"Sri Lanka",2014,TRUE,TRUE,2233459329.84241,87881387.0694533,"Both families funded",0.962141969755149
"Sri Lanka",2015,TRUE,TRUE,3960326.42041259,2285737.91792283,"Both families funded",0.634051493210846
"Sri Lanka",2016,TRUE,TRUE,329864582.172063,425654224.98133,"Both families funded",0.436606711902925
"Sri Lanka",2017,TRUE,TRUE,1026027242.2735,979833329.125565,"Both families funded",0.511514736818351
"Sri Lanka",2018,TRUE,TRUE,659783049.018524,92669997.5413785,"Both families funded",0.876842817016887
"Sri Lanka",2019,TRUE,TRUE,1355358025.4563,26203638.5849827,"Both families funded",0.98103331956365
"Sri Lanka",2020,FALSE,TRUE,0,5688326.65924634,"Social only",NA
"Sri Lanka",2021,FALSE,TRUE,0,110996285.21829,"Social only",NA
"Sudan",2014,TRUE,FALSE,44919818.4145035,0,"Strategic only",NA
"Sudan",2015,FALSE,TRUE,0,3030144.03786317,"Social only",NA
"Sudan",2016,FALSE,TRUE,0,3609013.91875874,"Social only",NA
"Sudan",2018,FALSE,TRUE,0,31065166.5783689,"Social only",NA
"Sudan",2019,FALSE,TRUE,0,29801225.8965137,"Social only",NA
"Sudan",2020,FALSE,TRUE,0,312714.360668471,"Social only",NA
"Sudan",2021,FALSE,TRUE,0,4500000,"Social only",NA
"Suriname",2013,FALSE,TRUE,0,1917662.13872271,"Social only",NA
"Suriname",2014,FALSE,TRUE,0,1279896.82023426,"Social only",NA
"Suriname",2015,TRUE,TRUE,73281227.8667968,30532723.9806381,"Both families funded",0.705889974928331
"Suriname",2016,TRUE,TRUE,284334183.199193,21403262.5185056,"Both families funded",0.929994631608625
"Suriname",2018,FALSE,TRUE,0,45554454.396651,"Social only",NA
"Suriname",2019,TRUE,TRUE,229068021.567225,22471292.2452427,"Both families funded",0.910664890093499
"Suriname",2021,FALSE,TRUE,0,1800000,"Social only",NA
"Syria",2018,TRUE,TRUE,13078196.9745441,32695.4924363603,"Both families funded",0.997506234413965
"Syria",2020,FALSE,TRUE,0,21907.5172509904,"Social only",NA
"Syria",2021,FALSE,TRUE,0,2700000,"Social only",NA
"Tajikistan",2013,TRUE,TRUE,209549172.383816,40634052.0928999,"Both families funded",0.837582826834652
"Tajikistan",2014,TRUE,FALSE,1008946960.20712,0,"Strategic only",NA
"Tajikistan",2016,TRUE,FALSE,460860158.128635,0,"Strategic only",NA
"Tajikistan",2017,TRUE,TRUE,127684273.732702,257406234.957828,"Both families funded",0.33156951638949
"Tajikistan",2018,TRUE,TRUE,109311929.712231,148304594.444892,"Both families funded",0.424320334535531
"Tajikistan",2019,TRUE,FALSE,318554238.381109,0,"Strategic only",NA
"Tajikistan",2020,TRUE,TRUE,616494025.317844,37788922.7533144,"Both families funded",0.942243760341429
"Tajikistan",2021,TRUE,TRUE,144031007.751937,62940310.0775194,"Both families funded",0.695898394339925
"Tanzania",2013,FALSE,TRUE,0,27230215.3877765,"Social only",NA
"Tanzania",2014,TRUE,TRUE,332460697.991969,3321.28569422546,"Both families funded",0.999990010089809
"Tanzania",2015,TRUE,TRUE,49706216.8177974,94439205.1053755,"Both families funded",0.344833822362322
"Tanzania",2016,FALSE,TRUE,0,5239874.51073515,"Social only",NA
"Tanzania",2017,FALSE,TRUE,0,16488032.3702555,"Social only",NA
"Tanzania",2018,TRUE,TRUE,66590959.7911491,57024807.0971101,"Both families funded",0.538693092858803
"Tanzania",2019,TRUE,TRUE,47189713.7150098,163628.680557946,"Both families funded",0.996544516769459
"Tanzania",2020,TRUE,TRUE,55841850.1193699,880530.941279744,"Both families funded",0.984476481332153
"Tanzania",2021,TRUE,TRUE,20000000,136705834.870834,"Both families funded",0.127627666298994
"Thailand",2013,TRUE,TRUE,20733311.8292491,425908423.041383,"Both families funded",0.0464204533758011
"Thailand",2014,TRUE,FALSE,13703758.2502375,0,"Strategic only",NA
"Thailand",2016,FALSE,TRUE,0,25097.4234280301,"Social only",NA
"Thailand",2017,FALSE,TRUE,0,19439.5710377958,"Social only",NA
"Thailand",2018,TRUE,FALSE,106362390.870365,0,"Strategic only",NA
"Thailand",2019,FALSE,TRUE,0,16362001.540516,"Social only",NA
"Thailand",2020,TRUE,TRUE,139604625.298424,3880051.876081,"Both families funded",0.97295842348823
"Thailand",2021,FALSE,TRUE,0,48784900,"Social only",NA
"Timor-Leste",2013,FALSE,TRUE,0,2583437.82850112,"Social only",NA
"Timor-Leste",2014,FALSE,TRUE,0,1239946.6591775,"Social only",NA
"Timor-Leste",2015,FALSE,TRUE,0,901197.034946597,"Social only",NA
"Timor-Leste",2017,FALSE,TRUE,0,1382805.78842516,"Social only",NA
"Timor-Leste",2020,FALSE,TRUE,0,848461.070713706,"Social only",NA
"Timor-Leste",2021,FALSE,TRUE,0,2104587.12,"Social only",NA
"Togo",2013,FALSE,TRUE,0,275189.634633241,"Social only",NA
"Togo",2014,TRUE,TRUE,211461469.052882,8617288.83226587,"Both families funded",0.960844522592394
"Togo",2015,TRUE,TRUE,19606443.7476412,64807168.4899815,"Both families funded",0.232266375385636
"Togo",2016,TRUE,TRUE,171364521.819915,15929.5284958117,"Both families funded",0.999907051659799
"Togo",2017,FALSE,TRUE,0,17052864.1025332,"Social only",NA
"Togo",2018,FALSE,TRUE,0,666814.673886539,"Social only",NA
"Togo",2019,FALSE,TRUE,0,1961404.40078097,"Social only",NA
"Togo",2020,FALSE,TRUE,0,36855.6210787841,"Social only",NA
"Togo",2021,FALSE,TRUE,0,32472000,"Social only",NA
"Tonga",2013,FALSE,TRUE,0,91729.8782110803,"Social only",NA
"Tonga",2014,TRUE,FALSE,8192504.71242281,0,"Strategic only",NA
"Tonga",2015,FALSE,TRUE,0,1224263.04098664,"Social only",NA
"Tonga",2017,FALSE,TRUE,0,30301828.8509937,"Social only",NA
"Tonga",2018,TRUE,TRUE,8589997.97289116,13595809.4568425,"Both families funded",0.387184374519484
"Tonga",2019,FALSE,TRUE,0,1624599.09953565,"Social only",NA
"Tonga",2020,TRUE,TRUE,11815811.7643884,3042539.14105694,"Both families funded",0.795230361672109
"Trinidad and Tobago",2013,FALSE,TRUE,0,277691725.550497,"Social only",NA
"Trinidad and Tobago",2015,FALSE,TRUE,0,1962220.94278488,"Social only",NA
"Trinidad and Tobago",2018,FALSE,TRUE,0,11062646.619045,"Social only",NA
"Trinidad and Tobago",2019,FALSE,TRUE,0,191414.266667138,"Social only",NA
"Trinidad and Tobago",2020,FALSE,TRUE,0,16523971.345682,"Social only",NA
"Trinidad and Tobago",2021,FALSE,TRUE,0,1954519.37984496,"Social only",NA
"Tunisia",2014,FALSE,TRUE,0,59303941.7359207,"Social only",NA
"Tunisia",2015,TRUE,FALSE,57404572.3150118,0,"Strategic only",NA
"Tunisia",2017,FALSE,TRUE,0,40926873.8460799,"Social only",NA
"Tunisia",2018,TRUE,TRUE,4957826.16721229,32956576.5433094,"Both families funded",0.130763662692131
"Tunisia",2019,TRUE,TRUE,26425503.9943743,44599546.5067153,"Both families funded",0.372058925800678
"Tunisia",2021,FALSE,TRUE,0,3600000,"Social only",NA
"Turkey",2013,TRUE,FALSE,141004569.023729,0,"Strategic only",NA
"Turkey",2014,TRUE,FALSE,751348629.644496,0,"Strategic only",NA
"Turkey",2015,TRUE,FALSE,769499467.037503,0,"Strategic only",NA
"Turkey",2016,TRUE,TRUE,642357652.547005,153740746.988272,"Both families funded",0.80688223079205
"Turkey",2017,FALSE,TRUE,0,200946962.625837,"Social only",NA
"Turkey",2018,TRUE,FALSE,908862977.387211,0,"Strategic only",NA
"Turkey",2019,TRUE,TRUE,3625674829.59465,18875359.9959816,"Both families funded",0.994820935639769
"Turkey",2020,TRUE,FALSE,88581129.1993693,0,"Strategic only",NA
"Turkey",2021,TRUE,FALSE,1480973137.11765,0,"Strategic only",NA
"Turkmenistan",2019,FALSE,TRUE,0,1617933.04165748,"Social only",NA
"Uganda",2014,TRUE,TRUE,1408131557.52571,885676.18512679,"Both families funded",0.99937142274492
"Uganda",2015,TRUE,TRUE,1237214908.96851,11526297.3961818,"Both families funded",0.990769666815323
"Uganda",2016,TRUE,TRUE,135883460.047765,7084827.0501508,"Both families funded",0.950444765101658
"Uganda",2017,FALSE,TRUE,0,28720.3974820263,"Social only",NA
"Uganda",2018,TRUE,TRUE,384522.150358739,43756572.478391,"Both families funded",0.00871120559181363
"Uganda",2019,TRUE,TRUE,236921782.306673,2119947.59522227,"Both families funded",0.991131474842939
"Uganda",2020,TRUE,TRUE,509699954.062169,374401.128040482,"Both families funded",0.999265987156126
"Uganda",2021,TRUE,TRUE,5000000,28844586.5019939,"Both families funded",0.147734113983205
"Ukraine",2013,FALSE,TRUE,0,3669195.12844321,"Social only",NA
"Ukraine",2014,FALSE,TRUE,0,16440653.5397082,"Social only",NA
"Ukraine",2016,FALSE,TRUE,0,4442410.04278526,"Social only",NA
"Ukraine",2018,TRUE,FALSE,324889054.970909,0,"Strategic only",NA
"Ukraine",2019,TRUE,TRUE,101423601.045074,169472253.343403,"Both families funded",0.374400713049037
"Ukraine",2020,FALSE,TRUE,0,2696664.4018046,"Social only",NA
"Uruguay",2013,FALSE,TRUE,0,564018.276094917,"Social only",NA
"Uruguay",2014,TRUE,TRUE,48933609.2282551,1107095.23140848,"Both families funded",0.97787610619469
"Uruguay",2015,TRUE,TRUE,62745304.8195896,34246239.0057017,"Both families funded",0.646915208738314
"Uruguay",2016,TRUE,TRUE,22789527.0113184,15620935.8258419,"Both families funded",0.593315605384235
"Uruguay",2017,TRUE,TRUE,60131927.3629205,8867489.33331731,"Both families funded",0.871484575408
"Uruguay",2018,FALSE,TRUE,0,8665395.34538335,"Social only",NA
"Uruguay",2019,FALSE,TRUE,0,179770.337961942,"Social only",NA
"Uruguay",2020,FALSE,TRUE,0,209303.452478437,"Social only",NA
"Uruguay",2021,TRUE,FALSE,20000000,0,"Strategic only",NA
"Uzbekistan",2013,TRUE,FALSE,2395724029.54077,0,"Strategic only",NA
"Uzbekistan",2014,TRUE,TRUE,272800110.938027,142319970.445163,"Both families funded",0.657159514011105
"Uzbekistan",2015,FALSE,TRUE,0,29527070.2356222,"Social only",NA
"Uzbekistan",2016,FALSE,TRUE,0,22081044.3063033,"Social only",NA
"Uzbekistan",2017,TRUE,FALSE,582034479.729723,0,"Strategic only",NA
"Uzbekistan",2018,TRUE,TRUE,93509108.3679904,7084023.36121139,"Both families funded",0.929577464788732
"Uzbekistan",2019,TRUE,FALSE,2412070990.80368,0,"Strategic only",NA
"Uzbekistan",2020,FALSE,TRUE,0,5616557.09896271,"Social only",NA
"Uzbekistan",2021,TRUE,FALSE,530575000,0,"Strategic only",NA
"Vanuatu",2013,FALSE,TRUE,0,16571984.9882208,"Social only",NA
"Vanuatu",2014,TRUE,TRUE,160255944.175583,28960488.2079042,"Both families funded",0.846945173613623
"Vanuatu",2015,FALSE,TRUE,0,11045.9196741399,"Social only",NA
"Vanuatu",2016,FALSE,TRUE,0,2676956.42609486,"Social only",NA
"Vanuatu",2017,TRUE,TRUE,1364229.12820266,33047798.4550361,"Both families funded",0.0396439624169992
"Vanuatu",2018,TRUE,TRUE,57674008.9507915,50444.5267929264,"Both families funded",0.999126115125325
"Vanuatu",2020,FALSE,TRUE,0,1071719.26768274,"Social only",NA
"Vanuatu",2021,TRUE,TRUE,63147776.9679299,4397228.69446064,"Both families funded",0.934899277136207
"Venezuela",2013,TRUE,FALSE,10610311809.8976,0,"Strategic only",NA
"Venezuela",2014,TRUE,TRUE,2425645652.016,1796792.73658014,"Both families funded",0.999259800066335
"Venezuela",2015,TRUE,TRUE,5611377847.89476,46013298.352737,"Both families funded",0.991866693116445
"Venezuela",2018,TRUE,FALSE,272462436.969669,0,"Strategic only",NA
"Venezuela",2020,FALSE,TRUE,0,28089777.0773508,"Social only",NA
"Venezuela",2021,FALSE,TRUE,0,16054029.14,"Social only",NA
"Vietnam",2013,TRUE,FALSE,276076689.328246,0,"Strategic only",NA
"Vietnam",2014,TRUE,FALSE,2550747413.16515,0,"Strategic only",NA
"Vietnam",2015,TRUE,TRUE,1635144282.12084,20479.3153534814,"Both families funded",0.999987475686954
"Vietnam",2016,TRUE,TRUE,5163268482.86774,23011684.0216276,"Both families funded",0.995562969357394
"Vietnam",2017,TRUE,TRUE,691170701.008101,170528.641025333,"Both families funded",0.99975333650922
"Vietnam",2018,TRUE,FALSE,79559031.5951434,0,"Strategic only",NA
"Vietnam",2019,TRUE,TRUE,2223159846.13309,6769.24101348301,"Both families funded",0.999996955135541
"Vietnam",2020,TRUE,TRUE,315571601.627299,212282.174264497,"Both families funded",0.999327761215332
"Vietnam",2021,TRUE,TRUE,40500000,35901120.1049222,"Both families funded",0.530096940259267
"West Bank and Gaza Strip",2016,TRUE,FALSE,8884820.08557052,0,"Strategic only",NA
"West Bank and Gaza Strip",2017,TRUE,FALSE,9587453.4664145,0,"Strategic only",NA
"West Bank and Gaza Strip",2019,FALSE,TRUE,0,561782.306131069,"Social only",NA
"West Bank and Gaza Strip",2021,FALSE,TRUE,0,2766894.8,"Social only",NA
"Yemen",2013,FALSE,TRUE,0,5640182.76094917,"Social only",NA
"Yemen",2014,FALSE,TRUE,0,35935.8547316028,"Social only",NA
"Yemen",2017,FALSE,TRUE,0,2304676.31404194,"Social only",NA
"Yemen",2020,FALSE,TRUE,0,11114851.1947196,"Social only",NA
"Zambia",2013,TRUE,TRUE,787084625.685754,23155928.7048675,"Both families funded",0.971420921133375
"Zambia",2014,TRUE,TRUE,671622789.556223,25135924.8812935,"Both families funded",0.963924491562929
"Zambia",2015,TRUE,TRUE,273274101.192474,528186930.081741,"Both families funded",0.340969916850486
"Zambia",2016,TRUE,TRUE,1452132487.02061,1167836672.68761,"Both families funded",0.554255565047311
"Zambia",2017,TRUE,TRUE,2234061050.00508,3249393.35314362,"Both families funded",0.998547634118998
"Zambia",2018,TRUE,TRUE,2358945271.12016,503259918.077935,"Both families funded",0.824170566115515
"Zambia",2019,FALSE,TRUE,0,123844534.614774,"Social only",NA
"Zambia",2020,FALSE,TRUE,0,610426.249883873,"Social only",NA
"Zambia",2021,FALSE,TRUE,0,19816700,"Social only",NA
"Zimbabwe",2013,TRUE,TRUE,377005723.847747,78962.5586532884,"Both families funded",0.99979059728093
"Zimbabwe",2014,TRUE,TRUE,110709523.140848,33212.8569422546,"Both families funded",0.999700089973008
"Zimbabwe",2015,TRUE,TRUE,1119694335.76892,30760674.3211501,"Both families funded",0.973262166663308
"Zimbabwe",2016,TRUE,TRUE,5904022.54179233,59040.2254179233,"Both families funded",0.99009900990099
"Zimbabwe",2017,TRUE,TRUE,34570144.7106292,115253487.323381,"Both families funded",0.230738931110559
"Zimbabwe",2018,TRUE,FALSE,178760198.138202,0,"Strategic only",NA
"Zimbabwe",2019,FALSE,TRUE,0,93045.6538252018,"Social only",NA
"Zimbabwe",2020,FALSE,TRUE,0,9468255.85611013,"Social only",NA
"Zimbabwe",2021,FALSE,TRUE,0,130806452.76,"Social only",NA
