"term","estimate","std.error","statistic","p.value","model"
"(Intercept)",19.5246935352738,0.151219642776327,129.114797368972,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000287447392750437,"M4_country_year_pair_FE_cluster_entity"
"strategic_family",2.9067605743569,0.302439285552656,9.61105489005932,0.0000000000000000000938980467933784,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Angola__2014",-4.66719213041284,0.00000000000000502818963327776,-928205272833038,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Angola__2015",-0.161530610747123,0.00000000000000474829350796666,-34018665964121.2,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Angola__2016",1.07906698633305,0.00000000000000707477021278207,152523255721223,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Angola__2017",-1.43418176605818,0.000000000000021673066775889,-66173457632386.6,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Angola__2018",-1.10515556322664,0.0000000000000101481130574939,-108902567104388,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Angola__2020",-5.03897691033046,0.00000000000000258554875195582,-1948900366515527,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Antigua and Barbuda__2013",-4.2221352481763,0.00000000000000324535007580024,-1300979909581928,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Antigua and Barbuda__2018",-4.20076639978167,0.00000000000000552705641904506,-760036822730219,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Argentina__2016",-1.89779666353771,0.0000000000000150085946240372,-126447326420441,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Argentina__2018",-2.93305809057798,0.00000000000000565680877684284,-518500484334025,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Argentina__2020",-4.60146669826948,0.00000000000000358726052177713,-1282724427271291,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Argentina__2021",-4.4270185077241,0.00000000000000412257448355274,-1073848034859274,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Azerbaijan__2021",-4.15084896487729,0.000000000000020927169258315,-198347369089493,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Bangladesh__2013",-1.9524211321238,0.00000000000000353477799886356,-552346182066176,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Bangladesh__2015",-3.31852966533867,0.00000000000000586898932879951,-565434605419101,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Bangladesh__2016",-0.506133394498867,0.0000000000000284577665321864,-17785422265180.9,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Bangladesh__2019",-3.64136603017794,0.000000000000010393915299085,-350336319413581,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Bangladesh__2021",-1.49288837644697,0.00000000000000855722755100262,-174459352348537,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Barbados__2016",-7.74608073821326,0.00000000000000439430965305895,-1762752593645987,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Belarus__2013",-2.44350459694814,0.0000000000000050293897293514,-485845147908881,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Belarus__2015",-2.03174731630374,0.00000000000000539058040502073,-376906968016169,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Belarus__2016",-1.32013704599451,0.00000000000000530770370434733,-248720938381175,0,"M4_country_year_pair_FE_cluster_entity"
